idind_care,SEXE,AGE,SDPOI,SDTAIL,imc,idmen_care,rev_ind_senior_i,rev_ind_conj_i,rev_alr_conj_i,rev_alr_senior_i,AGE_CAT
158101,1,64,90.0,178.0,28.405504356,1581,10038.0,0.0,0.0,0,60 to 70
158201,2,64,51.0,159.0,20.17325264,1582,15883.0,,,0,60 to 70
158301,1,64,50.0,178.0,15.780835753,1583,15936.0,,,0,60 to 70
158401,2,64,49.0,161.0,18.903591682,1584,5278.0,,,0,60 to 70
158501,2,64,,170.0,,1585,11125.0,,,0,60 to 70
158601,2,64,60.0,157.0,24.341758286,1586,1910.0,,,0,60 to 70
158701,1,64,68.0,170.0,23.529411765,1587,13638.0,10205.0,0.0,0,60 to 70
158801,2,64,58.0,166.0,21.048047612,1588,4964.0,17284.0,0.0,0,60 to 70
158901,1,64,82.0,175.0,26.775510204,1589,41336.0,,,0,60 to 70
159001,1,64,110.0,185.0,32.140248356,1590,0.0,17299.0,0.0,0,60 to 70
15901,1,60,77.0,171.0,26.332888752,159,108625.0,3975.0,0.0,0,60 to 70
159101,1,64,105.0,176.0,33.897210744,1591,16070.0,,,0,60 to 70
159201,1,64,75.0,183.0,22.395413419,1592,7631.0,,,0,60 to 70
159301,2,64,70.0,164.0,26.026174896,1593,851.0,23185.0,0.0,0,60 to 70
159401,2,64,75.0,166.0,27.217302947,1594,1995.0,11067.0,0.0,0,60 to 70
159501,2,64,72.0,160.0,28.125,1595,9259.0,15918.0,0.0,0,60 to 70
159601,1,64,84.0,189.0,23.515579071,1596,55641.0,0.0,0.0,0,60 to 70
159701,1,64,72.0,175.0,23.510204082,1597,57993.0,14673.0,0.0,0,60 to 70
159801,2,64,69.0,163.0,25.970115548,1598,8641.0,15999.0,0.0,0,60 to 70
159901,2,64,77.0,166.0,27.943097692,1599,8131.0,21282.0,0.0,0,60 to 70
160001,2,64,100.0,159.0,39.555397334,1600,8302.0,,,0,60 to 70
16001,2,60,64.0,152.0,27.700831025,160,1333.0,11680.0,0.0,0,60 to 70
1601,2,100,45.0,150.0,20.0,16,12911.0,,,0,91 to 110
160101,1,64,95.0,177.0,30.32334259,1601,0.0,,,0,60 to 70
160201,1,64,80.0,174.0,26.423569824,1602,10801.0,12062.0,0.0,0,60 to 70
160301,1,64,74.0,181.0,22.587833094,1603,28379.0,0.0,0.0,0,60 to 70
160401,1,64,90.0,168.0,31.887755102,1604,17633.0,,,0,60 to 70
160501,1,64,78.0,177.0,24.897060232,1605,12172.0,18092.0,0.0,0,60 to 70
160601,2,64,59.0,165.0,21.671258035,1606,4181.0,4183.0,0.0,0,60 to 70
160701,1,64,129.0,178.0,40.714556243,1607,45277.0,33441.0,0.0,0,60 to 70
160801,1,64,67.0,176.0,21.62964876,1608,11391.0,21399.0,0.0,0,60 to 70
160901,1,64,82.0,180.0,25.308641975,1609,13233.0,6373.0,0.0,0,60 to 70
161001,2,64,65.0,155.0,27.055150884,1610,2632.0,15120.0,0.0,0,60 to 70
16101,1,60,97.0,173.0,32.410037088,161,28011.0,,,0,60 to 70
161101,2,64,68.0,160.0,26.5625,1611,32099.0,16228.0,0.0,0,60 to 70
161201,1,64,70.0,175.0,22.857142857,1612,11174.0,,,0,60 to 70
161301,2,64,80.0,165.0,29.384756657,1613,31930.0,16672.0,0.0,0,60 to 70
161401,1,64,69.0,171.0,23.597004206,1614,11741.0,,,0,60 to 70
161501,1,64,100.0,176.0,32.283057851,1615,32029.0,0.0,0.0,0,60 to 70
161601,1,64,80.0,175.0,26.12244898,1616,28535.0,17710.0,0.0,0,60 to 70
161701,1,64,100.0,175.0,32.653061224,1617,20854.0,13854.0,0.0,0,60 to 70
161801,2,64,52.0,159.0,20.568806614,1618,13386.0,26426.0,0.0,0,60 to 70
161901,1,64,71.0,172.0,23.999459167,1619,9783.0,4420.0,0.0,0,60 to 70
162001,1,64,69.0,170.0,23.875432526,1620,13495.0,4748.0,0.0,0,60 to 70
16201,1,60,93.0,173.0,31.073540713,162,32884.0,17753.0,0.0,0,60 to 70
162101,1,64,72.0,173.0,24.056934746,1621,24238.0,16513.0,0.0,0,60 to 70
162201,2,64,62.0,170.0,21.453287197,1622,41158.0,,,0,60 to 70
162301,2,64,100.0,163.0,37.637848621,1623,6821.0,,,0,60 to 70
162401,1,64,106.0,178.0,33.455371796,1624,16489.0,15701.0,0.0,0,60 to 70
162501,2,64,72.0,160.0,28.125,1625,3307.0,16654.0,0.0,0,60 to 70
162601,1,64,73.0,168.0,25.864512472,1626,10404.0,,,0,60 to 70
162701,2,64,57.0,160.0,22.265625,1627,18825.0,27787.0,0.0,0,60 to 70
162801,2,64,75.0,170.0,25.951557093,1628,16761.0,,,0,60 to 70
162901,1,64,81.0,176.0,26.14927686,1629,15754.0,20513.0,0.0,0,60 to 70
163001,1,64,80.0,174.0,26.423569824,1630,32749.0,11348.0,0.0,0,60 to 70
16301,1,60,150.0,181.0,45.786148164,163,15256.0,10835.0,0.0,0,60 to 70
163101,2,64,82.0,155.0,34.131113424,1631,20861.0,19587.0,0.0,0,60 to 70
163201,1,64,120.0,180.0,37.037037037,1632,11506.0,0.0,0.0,0,60 to 70
163301,2,64,63.0,158.0,25.23634033,1633,22961.0,,,0,60 to 70
163401,2,64,60.0,157.0,24.341758286,1634,18719.0,,,0,60 to 70
163501,1,64,68.0,170.0,23.529411765,1635,28539.0,0.0,0.0,0,60 to 70
163601,2,64,59.0,164.0,21.936347412,1636,26332.0,,,0,60 to 70
163701,2,64,70.0,170.0,24.221453287,1637,26761.0,,,0,60 to 70
163801,2,64,94.0,160.0,36.71875,1638,8275.0,15266.0,0.0,0,60 to 70
163901,2,64,51.0,160.0,19.921875,1639,42353.0,51008.0,0.0,0,60 to 70
164001,2,64,55.0,148.0,25.109569028,1640,13227.0,,,0,60 to 70
16401,2,60,57.0,164.0,21.192742415,164,22031.0,,,0,60 to 70
164101,1,64,97.0,170.0,33.564013841,1641,26338.0,42008.0,0.0,0,60 to 70
164201,2,64,48.0,160.0,18.75,1642,9576.0,23012.0,0.0,0,60 to 70
164301,1,64,77.0,183.0,22.992624444,1643,10759.0,22323.0,0.0,0,60 to 70
164401,1,64,130.0,175.0,42.448979592,1644,27193.0,,,0,60 to 70
164501,2,64,53.0,159.0,20.964360587,1645,5619.0,14867.0,0.0,0,60 to 70
164601,2,64,53.0,159.0,20.964360587,1646,18130.0,10704.0,0.0,0,60 to 70
164701,1,64,65.0,168.0,23.030045351,1647,19328.0,10403.0,0.0,0,60 to 70
164801,1,64,62.0,166.0,22.499637103,1648,19309.0,,,0,60 to 70
164901,2,64,61.0,155.0,25.390218522,1649,9329.0,17835.0,0.0,0,60 to 70
165001,1,64,65.0,168.0,23.030045351,1650,22101.0,11997.0,0.0,0,60 to 70
16501,2,60,80.0,160.0,31.25,165,17363.0,0.0,0.0,0,60 to 70
165101,2,64,54.0,167.0,19.362472659,1651,17813.0,33834.0,0.0,0,60 to 70
165201,1,64,65.0,160.0,25.390625,1652,15444.0,21372.0,0.0,0,60 to 70
165301,2,64,60.0,150.0,26.666666667,1653,22617.0,,,0,60 to 70
165401,2,64,67.0,168.0,23.738662132,1654,9965.0,,,0,60 to 70
165501,1,64,76.0,168.0,26.927437642,1655,21913.0,8318.0,0.0,0,60 to 70
165601,2,64,,162.0,,1656,9217.0,29586.0,0.0,0,60 to 70
165701,1,64,79.0,175.0,25.795918367,1657,9921.0,,,0,60 to 70
165801,2,64,53.0,153.0,22.640864625,1658,4431.0,,,0,60 to 70
165901,2,64,65.0,169.0,22.758306782,1659,13099.0,,,0,60 to 70
166001,2,64,70.0,160.0,27.34375,1660,8619.0,18458.0,0.0,0,60 to 70
16601,1,60,80.0,174.0,26.423569824,166,0.0,,,0,60 to 70
166101,1,64,94.0,180.0,29.012345679,1661,17619.0,20703.0,0.0,0,60 to 70
166201,2,64,86.0,153.0,36.73800675,1662,10419.0,20518.0,0.0,0,60 to 70
166301,2,64,40.0,150.0,17.777777778,1663,10602.0,,,0,60 to 70
166401,1,64,98.0,169.0,34.312524071,1664,29001.0,0.0,0.0,0,60 to 70
166501,2,64,58.0,160.0,22.65625,1665,2535.0,21783.0,0.0,0,60 to 70
166601,2,64,80.0,165.0,29.384756657,1666,19549.0,21208.0,0.0,0,60 to 70
166701,1,64,85.0,180.0,26.234567901,1667,113452.0,66590.0,0.0,0,60 to 70
166801,1,64,67.0,163.0,25.217358576,1668,17713.0,13682.0,0.0,0,60 to 70
166901,1,64,100.0,168.0,35.430839002,1669,21565.0,14114.0,0.0,0,60 to 70
167001,1,64,85.0,175.0,27.755102041,1670,30718.0,,,0,60 to 70
16701,2,60,66.0,163.0,24.84098009,167,1689.0,20775.0,0.0,0,60 to 70
167101,2,64,65.0,161.0,25.076193048,1671,12381.0,21062.0,0.0,0,60 to 70
167201,2,64,52.0,158.0,20.829995193,1672,26123.0,27764.0,0.0,0,60 to 70
167301,2,64,110.0,164.0,40.898274836,1673,8383.0,12726.0,0.0,0,60 to 70
167401,1,65,94.0,170.0,32.525951557,1674,18837.0,,,0,60 to 70
167501,1,65,75.0,166.0,27.217302947,1675,30133.0,21237.0,0.0,0,60 to 70
167601,1,65,55.0,164.0,20.449137418,1676,11479.0,,,0,60 to 70
167701,2,65,57.0,157.0,23.124670372,1677,26284.0,36118.0,0.0,0,60 to 70
167801,2,65,72.0,161.0,27.776706146,1678,5068.0,39378.0,0.0,0,60 to 70
167901,2,65,68.0,151.0,29.823253366,1679,29139.0,,,0,60 to 70
168001,2,65,60.0,158.0,24.034609838,1680,7006.0,,,1800,60 to 70
16801,1,60,92.0,170.0,31.833910035,168,20153.0,21229.0,0.0,0,60 to 70
168101,2,65,84.0,157.0,34.078461601,1681,10606.0,31568.0,0.0,0,60 to 70
168201,2,65,66.0,161.0,25.461980633,1682,605.0,,,0,60 to 70
168301,2,65,63.0,157.0,25.558846201,1683,21658.0,38162.0,0.0,0,60 to 70
168401,1,65,71.0,173.0,23.722810652,1684,22332.0,12588.0,0.0,0,60 to 70
168501,1,65,70.0,170.0,24.221453287,1685,20863.0,19190.0,0.0,0,60 to 70
168601,1,65,76.0,178.0,23.986870345,1686,10154.0,78688.0,0.0,0,60 to 70
168701,2,65,118.0,167.0,42.310588404,1687,18711.0,,,0,60 to 70
168801,2,65,106.0,166.0,38.467121498,1688,0.0,,,0,60 to 70
168901,1,65,100.0,183.0,29.860551226,1689,16857.0,3251.0,0.0,0,60 to 70
169001,2,65,64.0,165.0,23.507805326,1690,15839.0,,,0,60 to 70
16901,1,60,102.0,173.0,34.080657556,169,28265.0,20149.0,0.0,0,60 to 70
169101,2,65,105.0,165.0,38.567493113,1691,17190.0,47894.0,0.0,0,60 to 70
169201,1,65,80.0,173.0,26.729927495,1692,17470.0,8645.0,0.0,0,60 to 70
169301,1,65,,183.0,,1693,12730.0,,,0,60 to 70
169401,2,65,64.0,164.0,23.795359905,1694,12341.0,15225.0,0.0,0,60 to 70
169501,1,65,66.0,159.0,26.10656224,1695,30713.0,0.0,0.0,0,60 to 70
169601,1,65,100.0,181.0,30.524098776,1696,15274.0,2768.0,0.0,0,60 to 70
169701,1,65,83.0,185.0,24.251278305,1697,18024.0,,,0,60 to 70
169801,2,65,52.0,165.0,19.100091827,1698,930.0,30408.0,0.0,0,60 to 70
169901,1,65,79.0,160.0,30.859375,1699,16136.0,9659.0,0.0,0,60 to 70
170001,1,65,80.0,170.0,27.6816609,1700,15213.0,1366.0,0.0,0,60 to 70
17001,2,60,95.0,159.0,37.577627467,170,18093.0,15237.0,0.0,0,60 to 70
1701,2,101,62.0,154.0,26.14268848,17,14731.0,,,0,91 to 110
170101,1,65,86.0,185.0,25.127830533,1701,7501.0,,,0,60 to 70
170201,1,65,93.0,170.0,32.179930796,1702,15935.0,11372.0,0.0,0,60 to 70
170301,1,65,80.0,171.0,27.358845457,1703,16781.0,4174.0,0.0,0,60 to 70
170401,2,65,78.0,172.0,26.365603029,1704,129.0,89024.0,0.0,0,60 to 70
170501,2,65,65.0,170.0,22.491349481,1705,3760.0,,,0,60 to 70
170601,2,65,60.0,162.0,22.862368541,1706,12240.0,26741.0,0.0,0,60 to 70
170701,1,65,72.0,175.0,23.510204082,1707,19651.0,21082.0,0.0,0,60 to 70
170801,2,65,80.0,166.0,29.03178981,1708,50368.0,,,0,60 to 70
170901,1,65,78.0,176.0,25.180785124,1709,14281.0,,,0,60 to 70
171001,1,65,66.0,171.0,22.571047502,1710,13768.0,,,0,60 to 70
17101,2,60,70.0,155.0,29.136316337,171,2967.0,25882.0,0.0,0,60 to 70
171101,1,65,104.0,178.0,32.824138366,1711,19554.0,12205.0,0.0,0,60 to 70
171201,2,65,62.0,167.0,22.230987128,1712,34979.0,17186.0,0.0,0,60 to 70
171301,2,65,56.0,154.0,23.612750885,1713,26887.0,,,0,60 to 70
171401,2,65,58.0,164.0,21.564544914,1714,29262.0,11254.0,0.0,0,60 to 70
171501,2,65,97.0,172.0,32.78799351,1715,16728.0,10246.0,0.0,0,60 to 70
171601,2,65,60.0,156.0,24.654832347,1716,16890.0,,,0,60 to 70
171701,1,65,64.0,170.0,22.14532872,1717,6674.0,,,0,60 to 70
171801,2,65,90.0,156.0,36.982248521,1718,20821.0,34669.0,0.0,0,60 to 70
171901,2,65,80.0,148.0,36.523009496,1719,9183.0,24014.0,0.0,0,60 to 70
172001,2,65,118.0,160.0,46.09375,1720,8888.0,20041.0,0.0,0,60 to 70
17201,2,60,59.0,166.0,21.410944985,172,10481.0,,,0,60 to 70
172101,2,65,101.0,171.0,34.540542389,1721,9059.0,13989.0,0.0,0,60 to 70
172201,2,65,70.0,160.0,27.34375,1722,2247.0,17407.0,0.0,0,60 to 70
172301,2,65,50.0,156.0,20.545693623,1723,4898.0,49227.0,0.0,0,60 to 70
172401,1,65,90.0,178.0,28.405504356,1724,45227.0,,,0,60 to 70
172501,1,65,106.0,180.0,32.716049383,1725,11370.0,16865.0,0.0,0,60 to 70
172601,2,65,56.0,165.0,20.56932966,1726,21590.0,,,0,60 to 70
172701,1,65,99.0,171.0,33.856571253,1727,23486.0,9697.0,0.0,0,60 to 70
172801,1,65,90.0,183.0,26.874496103,1728,13662.0,11127.0,0.0,0,60 to 70
172901,1,65,90.0,177.0,28.72737719,1729,41241.0,,,0,60 to 70
173001,1,65,70.0,170.0,24.221453287,1730,18856.0,15708.0,0.0,0,60 to 70
17301,1,60,70.0,178.0,22.093170054,173,47090.0,24430.0,0.0,0,60 to 70
173101,2,65,102.0,154.0,43.008939113,1731,13172.0,13848.0,0.0,0,60 to 70
173201,1,65,92.0,178.0,29.036737786,1732,14498.0,5107.0,0.0,0,60 to 70
173301,1,65,80.0,178.0,25.249337205,1733,25005.0,0.0,0.0,0,60 to 70
173401,1,65,128.0,181.0,39.070846433,1734,18505.0,11795.0,0.0,0,60 to 70
173501,2,65,,165.0,,1735,40348.0,,,0,60 to 70
173601,2,65,120.0,165.0,44.077134986,1736,13016.0,,,0,60 to 70
173701,2,65,45.0,160.0,17.578125,1737,9832.0,12685.0,0.0,0,60 to 70
173801,1,65,58.0,168.0,20.549886621,1738,23876.0,0.0,0.0,0,60 to 70
173901,2,65,75.0,175.0,24.489795918,1739,33406.0,,,0,60 to 70
174001,2,65,75.0,176.0,24.212293388,1740,6181.0,43684.0,0.0,0,60 to 70
17401,1,60,72.0,180.0,22.222222222,174,18662.0,4150.0,0.0,0,60 to 70
174101,2,65,95.0,163.0,35.75595619,1741,9111.0,30810.0,0.0,0,60 to 70
174201,1,65,102.0,182.0,30.793382442,1742,24214.0,43737.0,0.0,0,60 to 70
174301,1,65,55.0,162.0,20.957171163,1743,27602.0,2359.0,0.0,0,60 to 70
174401,2,65,74.0,156.0,30.407626561,1744,21446.0,24286.0,0.0,0,60 to 70
174501,2,65,76.0,154.0,32.045876202,1745,4046.0,,,0,60 to 70
174601,1,65,75.0,172.0,25.351541374,1746,20764.0,14427.0,0.0,0,60 to 70
174701,1,65,63.0,164.0,23.423557406,1747,8966.0,,,0,60 to 70
174801,2,65,66.0,157.0,26.775934115,1748,4210.0,16449.0,0.0,0,60 to 70
174901,1,65,67.0,167.0,24.02380867,1749,10947.0,11110.0,0.0,0,60 to 70
175001,2,65,53.0,160.0,20.703125,1750,21381.0,,,0,60 to 70
17501,2,60,93.0,160.0,36.328125,175,15387.0,26138.0,0.0,0,60 to 70
175101,2,65,84.0,158.0,33.648453773,1751,15408.0,22608.0,0.0,0,60 to 70
175201,1,65,85.0,170.0,29.411764706,1752,2209.0,,,0,60 to 70
175301,2,65,86.0,163.0,32.368549814,1753,15609.0,14025.0,0.0,0,60 to 70
175401,2,65,60.0,160.0,23.4375,1754,12354.0,31245.0,0.0,0,60 to 70
175501,2,65,65.0,156.0,26.709401709,1755,17376.0,20201.0,0.0,0,60 to 70
175601,1,65,80.0,177.0,25.535446392,1756,4999.0,7113.0,0.0,0,60 to 70
175701,2,65,81.0,157.0,32.861373687,1757,15899.0,,,0,60 to 70
175801,2,65,69.0,158.0,27.639801314,1758,20787.0,10924.0,0.0,0,60 to 70
175901,1,65,70.0,167.0,25.099501596,1759,22060.0,6495.0,0.0,0,60 to 70
176001,1,65,80.0,166.0,29.03178981,1760,23642.0,,,0,60 to 70
17601,1,60,101.0,180.0,31.172839506,176,38599.0,15514.0,0.0,0,60 to 70
176101,2,65,63.0,150.0,28.0,1761,17236.0,66816.0,0.0,0,60 to 70
176201,1,65,112.0,188.0,31.688546854,1762,10508.0,38689.0,0.0,0,60 to 70
176301,1,65,89.0,169.0,31.161373901,1763,14400.0,0.0,0.0,0,60 to 70
176401,1,65,76.0,173.0,25.39343112,1764,28659.0,19618.0,0.0,0,60 to 70
176501,2,65,80.0,160.0,31.25,1765,10123.0,18347.0,0.0,0,60 to 70
176601,2,65,115.0,177.0,36.707204188,1766,5474.0,31127.0,0.0,0,60 to 70
176701,1,65,59.0,178.0,18.621386189,1767,18532.0,2336.0,0.0,0,60 to 70
176801,1,65,89.0,187.0,25.451113844,1768,34169.0,28247.0,0.0,0,60 to 70
176901,1,65,74.0,177.0,23.620287912,1769,36457.0,15685.0,0.0,0,60 to 70
177001,2,65,87.0,150.0,38.666666667,1770,10601.0,15836.0,0.0,0,60 to 70
17701,2,60,47.0,160.0,18.359375,177,18007.0,9579.0,0.0,0,60 to 70
177101,1,65,100.0,183.0,29.860551226,1771,26360.0,25959.0,0.0,0,60 to 70
177201,2,65,80.0,165.0,29.384756657,1772,17069.0,16346.0,0.0,0,60 to 70
177301,2,65,70.0,161.0,27.005130975,1773,10634.0,30113.0,0.0,0,60 to 70
177401,2,65,72.0,157.0,29.210109944,1774,34477.0,,,0,60 to 70
177501,1,65,85.0,179.0,26.528510346,1775,12494.0,,,0,60 to 70
177601,1,65,120.0,178.0,37.874005807,1776,6567.0,31907.0,0.0,0,60 to 70
177701,1,65,72.0,175.0,23.510204082,1777,18551.0,13833.0,0.0,0,60 to 70
177801,1,65,114.0,161.0,43.979784731,1778,15282.0,9740.0,0.0,0,60 to 70
177901,2,65,57.0,163.0,21.453573714,1779,24820.0,60653.0,0.0,0,60 to 70
178001,2,65,57.0,152.0,24.671052632,1780,14187.0,16877.0,0.0,0,60 to 70
17801,2,60,62.0,162.0,23.624447493,178,23305.0,,,0,60 to 70
178101,1,65,73.0,,,1781,20013.0,2620.0,0.0,0,60 to 70
178201,2,65,55.0,157.0,22.313278429,1782,2378.0,17754.0,0.0,0,60 to 70
178301,2,65,52.0,160.0,20.3125,1783,7680.0,28794.0,0.0,0,60 to 70
178401,2,65,80.0,155.0,33.298647242,1784,28531.0,,,0,60 to 70
178501,1,65,74.0,168.0,26.218820862,1785,9300.0,,,0,60 to 70
178601,1,65,70.0,177.0,22.343515593,1786,42479.0,32654.0,0.0,0,60 to 70
178701,2,65,74.0,152.0,32.029085873,1787,8377.0,21265.0,0.0,0,60 to 70
178801,1,65,89.0,160.0,34.765625,1788,10480.0,17557.0,0.0,0,60 to 70
178901,2,65,61.0,164.0,22.679952409,1789,51421.0,,,0,60 to 70
179001,2,65,,160.0,,1790,0.0,,,0,60 to 70
17901,1,60,99.0,177.0,31.60011491,179,3509.0,,,0,60 to 70
179101,2,65,49.0,165.0,17.998163453,1791,4987.0,,,0,60 to 70
179201,1,65,80.0,174.0,26.423569824,1792,17989.0,8138.0,0.0,0,60 to 70
179301,1,65,93.0,176.0,30.023243802,1793,31075.0,31462.0,0.0,0,60 to 70
179401,2,65,97.0,155.0,40.374609781,1794,6174.0,6197.0,0.0,0,60 to 70
179501,2,65,61.0,152.0,26.402354571,1795,17889.0,26783.0,0.0,0,60 to 70
179601,1,65,81.0,180.0,25.0,1796,13573.0,,,0,60 to 70
179701,1,65,86.0,176.0,27.763429752,1797,39466.0,28340.0,0.0,0,60 to 70
179801,1,65,92.0,185.0,26.880934989,1798,23780.0,20490.0,0.0,0,60 to 70
179901,2,65,66.0,159.0,26.10656224,1799,12740.0,,,0,60 to 70
180001,1,65,68.0,166.0,24.677021338,1800,18836.0,,,0,60 to 70
18001,2,60,58.0,157.0,23.530366343,180,9495.0,21409.0,0.0,0,60 to 70
1801,1,101,59.0,172.0,19.943212547,18,24071.0,,,0,91 to 110
180101,2,65,60.0,155.0,24.973985432,1801,10822.0,17856.0,0.0,0,60 to 70
180201,1,65,77.0,170.0,26.643598616,1802,26933.0,20870.0,0.0,0,60 to 70
180301,2,65,58.0,157.0,23.530366343,1803,12916.0,,,0,60 to 70
180401,1,65,110.0,175.0,35.918367347,1804,17548.0,18394.0,0.0,0,60 to 70
180501,2,65,69.0,170.0,23.875432526,1805,10927.0,35299.0,0.0,0,60 to 70
180601,2,65,48.0,148.0,21.913805698,1806,21739.0,11244.0,0.0,0,60 to 70
180701,2,65,70.0,166.0,25.402816084,1807,8942.0,33476.0,0.0,0,60 to 70
180801,2,65,54.0,162.0,20.576131687,1808,20933.0,,,0,60 to 70
180901,2,65,70.0,164.0,26.026174896,1809,832.0,65474.0,0.0,0,60 to 70
181001,1,65,77.0,170.0,26.643598616,1810,35630.0,9486.0,0.0,0,60 to 70
18101,2,60,54.0,161.0,20.832529609,181,40690.0,51008.0,0.0,0,60 to 70
181101,2,65,94.0,168.0,33.304988662,1811,22981.0,,,0,60 to 70
181201,1,65,80.0,172.0,27.041644132,1812,13785.0,,,0,60 to 70
181301,1,65,70.0,171.0,23.938989775,1813,1952.0,89923.0,0.0,0,60 to 70
181401,2,65,90.0,158.0,36.051914757,1814,16783.0,,,0,60 to 70
181501,1,65,70.0,185.0,20.452885318,1815,28551.0,17668.0,0.0,0,60 to 70
181601,1,65,73.0,177.0,23.301094832,1816,49619.0,23117.0,0.0,0,60 to 70
181701,1,65,52.0,162.0,19.814052736,1817,0.0,,,0,60 to 70
181801,2,65,68.0,166.0,24.677021338,1818,28378.0,14316.0,0.0,0,60 to 70
181901,1,65,80.0,175.0,26.12244898,1819,17448.0,34861.0,0.0,0,60 to 70
182001,1,65,91.0,176.0,29.377582645,1820,14826.0,0.0,0.0,0,60 to 70
18201,1,60,72.0,172.0,24.337479719,182,0.0,0.0,0.0,0,60 to 70
182101,2,65,53.0,165.0,19.467401286,1821,26258.0,29688.0,0.0,0,60 to 70
182201,1,65,87.0,167.0,31.19509484,1822,11114.0,18212.0,0.0,0,60 to 70
182301,2,65,104.0,150.0,46.222222222,1823,9579.0,,,0,60 to 70
182401,1,65,69.0,172.0,23.323418064,1824,5668.0,8064.0,0.0,0,60 to 70
182501,2,65,49.0,162.0,18.670934309,1825,42897.0,,,0,60 to 70
182601,1,65,80.0,170.0,27.6816609,1826,23310.0,0.0,0.0,0,60 to 70
182701,2,65,91.0,164.0,33.834027365,1827,516.0,,,0,60 to 70
182801,2,65,94.0,174.0,31.047694544,1828,7827.0,16849.0,0.0,0,60 to 70
182901,2,65,70.0,147.0,32.393909945,1829,8965.0,,,0,60 to 70
183001,1,65,116.0,180.0,35.802469136,1830,14821.0,6149.0,0.0,0,60 to 70
18301,2,60,59.0,158.0,23.634033008,183,3231.0,20093.0,0.0,0,60 to 70
183101,2,65,48.0,150.0,21.333333333,1831,6358.0,26417.0,0.0,0,60 to 70
183201,1,65,86.0,186.0,24.858365129,1832,24157.0,70128.0,0.0,0,60 to 70
183301,2,65,75.0,168.0,26.573129252,1833,39399.0,,,0,60 to 70
183401,1,65,85.0,185.0,24.835646457,1834,33927.0,,,0,60 to 70
183501,1,65,67.0,173.0,22.386314277,1835,8310.0,,,0,60 to 70
183601,1,65,70.0,162.0,26.672763298,1836,23393.0,9526.0,0.0,0,60 to 70
183701,2,65,,167.0,,1837,9932.0,,,0,60 to 70
183801,2,65,64.0,175.0,20.897959184,1838,33256.0,57256.0,0.0,0,60 to 70
183901,1,65,96.0,182.0,28.982007004,1839,15028.0,,,0,60 to 70
184001,2,65,75.0,165.0,27.548209366,1840,16931.0,,,0,60 to 70
18401,2,60,74.0,157.0,30.021501886,184,15508.0,15467.0,0.0,0,60 to 70
184101,2,65,72.0,159.0,28.47988608,1841,9346.0,,,0,60 to 70
184201,1,65,82.0,174.0,27.08415907,1842,34017.0,36301.0,0.0,0,60 to 70
184301,2,65,55.0,159.0,21.755468534,1843,14731.0,31619.0,0.0,0,60 to 70
184401,2,65,76.0,147.0,35.170530797,1844,1351.0,12613.0,0.0,0,60 to 70
184501,2,65,81.0,165.0,29.752066116,1845,16345.0,,,0,60 to 70
184601,2,65,80.0,163.0,30.110278896,1846,10692.0,24604.0,0.0,0,60 to 70
184701,1,65,98.0,182.0,29.585798817,1847,18378.0,11788.0,0.0,0,60 to 70
184801,1,65,80.0,,,1848,11144.0,16771.0,0.0,0,60 to 70
184901,1,65,85.0,170.0,29.411764706,1849,33346.0,6242.0,0.0,0,60 to 70
185001,2,65,,158.0,,1850,7293.0,25360.0,0.0,0,60 to 70
18501,2,60,61.0,162.0,23.243408017,185,6680.0,32300.0,0.0,0,60 to 70
185101,1,65,75.0,176.0,24.212293388,1851,2816.0,,,0,60 to 70
185201,1,65,82.0,172.0,27.717685235,1852,19352.0,0.0,0.0,0,60 to 70
185301,2,65,,158.0,,1853,17161.0,17572.0,0.0,0,60 to 70
185401,2,65,59.0,163.0,22.206330686,1854,11148.0,19469.0,0.0,0,60 to 70
185501,1,65,66.0,164.0,24.538964902,1855,15722.0,970.0,0.0,0,60 to 70
185601,1,65,83.0,173.0,27.732299776,1856,26941.0,153.0,0.0,0,60 to 70
185701,1,65,71.0,176.0,22.920971074,1857,23920.0,,,0,60 to 70
185801,2,65,56.0,153.0,23.922423,1858,2763.0,29867.0,0.0,0,60 to 70
185901,2,65,65.0,161.0,25.076193048,1859,18673.0,37162.0,0.0,0,60 to 70
186001,1,65,67.0,174.0,22.129739728,1860,0.0,0.0,0.0,0,60 to 70
18601,1,60,90.0,167.0,32.270787766,186,29941.0,23846.0,0.0,0,60 to 70
186101,2,65,60.0,165.0,22.038567493,1861,34418.0,,,0,60 to 70
186201,2,65,63.0,160.0,24.609375,1862,937.0,12883.0,0.0,0,60 to 70
186301,2,65,50.0,148.0,22.826880935,1863,7884.0,16890.0,0.0,0,60 to 70
186401,2,65,60.0,153.0,25.6311675,1864,15646.0,32608.0,0.0,0,60 to 70
186501,1,65,90.0,185.0,26.296566837,1865,13959.0,1637.0,0.0,0,60 to 70
186601,2,65,65.0,165.0,23.875114784,1866,19779.0,,,0,60 to 70
186701,2,65,59.0,168.0,20.904195011,1867,9692.0,23855.0,0.0,0,60 to 70
186801,2,65,50.0,159.0,19.777698667,1868,26695.0,22182.0,0.0,0,60 to 70
186901,2,65,62.0,152.0,26.835180055,1869,10934.0,,,0,60 to 70
187001,2,65,70.0,162.0,26.672763298,1870,8269.0,,,0,60 to 70
18701,2,60,59.0,155.0,24.557752341,187,29720.0,,,0,60 to 70
