idmen_care,AHENTSEX,AHENTAGE,AHENTCOH,SCORE_AIDE
6308,1.0,59.0,0,0.0
6308,1.0,48.0,0,0.0
6310,2.0,64.0,1,3.0
6312,2.0,77.0,1,1.0
6318,2.0,55.0,0,0.0
6318,2.0,50.0,0,0.0
6320,1.0,59.0,0,0.0
6327,1.0,73.0,1,0.0
6330,1.0,45.0,0,0.0
6331,2.0,62.0,0,0.0
6341,1.0,85.0,1,7.0
6345,2.0,60.0,0,1.0
6345,2.0,48.0,0,0.0
6347,1.0,49.0,0,0.0
6347,2.0,53.0,0,0.0
6353,1.0,55.0,0,0.0
6353,1.0,50.0,0,1.0
6353,1.0,65.0,0,0.0
6354,1.0,48.0,0,3.0
6357,2.0,50.0,0,2.0
6359,2.0,57.0,1,1.0
6360,2.0,46.0,0,1.0
6360,2.0,56.0,0,0.0
6360,1.0,55.0,0,0.0
6360,1.0,29.0,0,0.0
6363,1.0,76.0,1,0.0
6364,2.0,42.0,1,0.0
6364,1.0,44.0,0,0.0
6364,1.0,42.0,1,0.0
6366,1.0,56.0,0,0.0
6371,1.0,78.0,1,1.0
6376,1.0,67.0,0,0.0
6378,1.0,57.0,0,0.0
6380,1.0,79.0,1,1.0
6380,1.0,53.0,0,0.0
6380,1.0,51.0,0,1.0
6380,2.0,86.0,0,0.0
6385,2.0,60.0,0,1.0
6385,1.0,87.0,1,1.0
6387,2.0,54.0,0,0.0
6389,2.0,76.0,1,0.0
6390,2.0,50.0,0,2.0
6391,2.0,73.0,1,1.0
6392,1.0,84.0,1,0.0
6397,1.0,82.0,1,2.0
6398,1.0,42.0,1,1.0
6398,1.0,82.0,1,2.0
6398,2.0,33.0,0,1.0
6398,2.0,35.0,0,1.0
6400,1.0,86.0,1,2.0
6403,2.0,61.0,0,2.0
6403,2.0,57.0,0,2.0
6403,1.0,63.0,0,0.0
6404,2.0,66.0,1,1.0
6405,1.0,62.0,0,0.0
6407,2.0,80.0,1,1.0
6407,2.0,53.0,0,0.0
6407,2.0,82.0,0,0.0
6407,2.0,84.0,0,0.0
6409,1.0,79.0,1,3.0
6410,1.0,44.0,0,0.0
6411,2.0,63.0,1,0.0
6412,2.0,47.0,0,0.0
6414,1.0,54.0,0,0.0
6415,2.0,69.0,0,0.0
6416,2.0,65.0,0,1.0
6418,2.0,58.0,0,1.0
6422,2.0,53.0,0,0.0
6427,2.0,59.0,0,0.0
6430,2.0,56.0,0,1.0
6430,1.0,55.0,0,1.0
6430,1.0,52.0,0,1.0
6433,2.0,50.0,0,0.0
6433,2.0,73.0,0,1.0
6434,1.0,78.0,1,1.0
6435,2.0,54.0,0,0.0
6436,2.0,59.0,0,0.0
6436,2.0,55.0,0,2.0
6436,1.0,42.0,0,0.0
6436,2.0,75.0,0,0.0
6436,2.0,75.0,0,0.0
6437,2.0,76.0,0,1.0
6439,2.0,54.0,0,1.0
6440,2.0,21.0,1,0.0
6440,1.0,33.0,1,0.0
6441,2.0,56.0,0,1.0
6441,1.0,55.0,0,1.0
6442,1.0,79.0,1,1.0
6443,2.0,52.0,0,0.0
6445,1.0,45.0,0,3.0
6445,2.0,52.0,0,2.0
6445,2.0,43.0,0,1.0
6446,1.0,50.0,1,2.0
6446,1.0,81.0,1,2.0
6448,2.0,43.0,0,1.0
6448,1.0,53.0,1,0.0
6451,2.0,75.0,1,0.0
6453,1.0,88.0,1,2.0
6453,2.0,60.0,0,2.0
6453,2.0,55.0,0,1.0
6453,1.0,58.0,0,0.0
6454,1.0,57.0,0,0.0
6456,2.0,59.0,0,0.0
6456,1.0,60.0,0,0.0
6457,2.0,78.0,1,0.0
6457,1.0,50.0,0,0.0
6458,1.0,84.0,1,1.0
6458,2.0,52.0,0,1.0
6459,2.0,76.0,1,7.0
6460,2.0,50.0,0,1.0
6464,1.0,80.0,1,3.0
6467,2.0,46.0,0,0.0
6468,1.0,54.0,1,1.0
6469,2.0,67.0,1,6.0
6469,1.0,36.0,0,0.0
6469,2.0,33.0,0,0.0
6474,2.0,57.0,0,4.0
6476,2.0,56.0,0,2.0
6476,1.0,52.0,0,0.0
6476,1.0,47.0,0,0.0
6476,2.0,49.0,0,3.0
6477,2.0,59.0,0,3.0
6480,2.0,50.0,0,0.0
6480,2.0,25.0,0,0.0
6480,2.0,53.0,0,0.0
6480,2.0,44.0,0,0.0
6481,1.0,54.0,0,1.0
6481,2.0,67.0,0,1.0
6481,2.0,72.0,1,1.0
6482,1.0,81.0,1,2.0
6482,2.0,45.0,0,4.0
6482,2.0,48.0,0,3.0
6483,2.0,78.0,1,4.0
6483,2.0,52.0,0,2.0
6483,1.0,57.0,0,0.0
6483,1.0,44.0,0,0.0
6487,1.0,83.0,1,0.0
6490,2.0,57.0,0,0.0
6490,2.0,59.0,0,0.0
6490,1.0,49.0,0,0.0
6494,2.0,80.0,0,2.0
6497,2.0,50.0,0,0.0
6500,2.0,61.0,0,1.0
6502,2.0,75.0,1,0.0
6503,2.0,74.0,1,0.0
6503,1.0,51.0,0,0.0
6504,2.0,75.0,0,2.0
6505,2.0,80.0,1,2.0
6507,2.0,57.0,0,0.0
6511,2.0,77.0,1,2.0
6512,2.0,79.0,1,5.0
6514,2.0,60.0,0,1.0
6514,2.0,37.0,0,1.0
6516,2.0,60.0,1,1.0
6517,1.0,79.0,1,1.0
6517,2.0,51.0,0,0.0
6517,2.0,50.0,0,0.0
6517,2.0,49.0,0,0.0
6518,1.0,45.0,0,0.0
6520,1.0,81.0,1,2.0
6521,2.0,48.0,1,4.0
6522,2.0,72.0,1,0.0
6523,2.0,59.0,0,1.0
6524,2.0,68.0,1,3.0
6525,2.0,77.0,0,2.0
6526,2.0,72.0,1,1.0
6526,2.0,48.0,0,3.0
6527,1.0,73.0,1,1.0
6528,2.0,62.0,0,1.0
6529,2.0,54.0,0,3.0
6530,2.0,78.0,1,6.0
6531,2.0,58.0,0,0.0
6531,2.0,37.0,0,0.0
6534,2.0,79.0,1,2.0
6535,1.0,41.0,1,1.0
6536,2.0,65.0,0,2.0
6539,2.0,38.0,0,1.0
6541,1.0,73.0,1,3.0
6542,2.0,67.0,1,0.0
6543,2.0,72.0,1,1.0
6544,2.0,58.0,0,0.0
6544,2.0,53.0,0,0.0
6544,2.0,39.0,0,0.0
6544,1.0,55.0,0,0.0
6545,2.0,59.0,0,2.0
6548,1.0,81.0,1,3.0
6551,2.0,46.0,0,1.0
6554,2.0,50.0,0,2.0
6554,1.0,80.0,1,2.0
6556,2.0,48.0,0,1.0
6556,2.0,54.0,0,2.0
6557,2.0,77.0,1,4.0
6561,2.0,51.0,0,0.0
6562,2.0,75.0,1,0.0
6563,1.0,58.0,0,1.0
6563,2.0,56.0,0,1.0
6564,2.0,49.0,0,0.0
6564,1.0,55.0,0,0.0
6564,2.0,58.0,0,0.0
6566,2.0,69.0,1,1.0
6567,2.0,69.0,0,1.0
6567,2.0,75.0,0,1.0
6567,2.0,68.0,0,1.0
6567,2.0,80.0,0,1.0
6567,2.0,65.0,0,1.0
6567,1.0,56.0,0,0.0
6567,2.0,53.0,0,0.0
6568,1.0,50.0,0,1.0
6569,1.0,79.0,1,3.0
6571,2.0,55.0,0,1.0
6573,2.0,44.0,0,1.0
6573,2.0,50.0,0,0.0
6573,2.0,60.0,0,1.0
6574,2.0,78.0,1,0.0
6577,2.0,68.0,1,0.0
6578,1.0,56.0,0,0.0
6578,1.0,81.0,1,0.0
6578,1.0,54.0,0,0.0
6580,2.0,57.0,0,1.0
6580,1.0,51.0,0,0.0
6582,2.0,79.0,1,3.0
6583,1.0,83.0,1,0.0
6583,2.0,58.0,0,0.0
6583,2.0,55.0,0,1.0
6583,2.0,41.0,0,0.0
6585,1.0,45.0,1,1.0
6585,1.0,52.0,0,0.0
6585,2.0,49.0,0,0.0
6587,2.0,80.0,0,0.0
6588,1.0,33.0,0,2.0
6589,1.0,86.0,1,1.0
6589,2.0,57.0,0,0.0
6589,2.0,54.0,0,0.0
6590,1.0,26.0,0,2.0
6590,2.0,54.0,0,0.0
6591,2.0,75.0,1,0.0
6596,1.0,52.0,0,1.0
6597,2.0,53.0,0,0.0
6597,1.0,50.0,0,2.0
6598,1.0,77.0,1,1.0
6600,2.0,48.0,0,3.0
6602,2.0,54.0,0,0.0
6602,1.0,40.0,0,0.0
6603,2.0,75.0,1,0.0
6603,1.0,54.0,0,0.0
6605,1.0,79.0,1,2.0
6610,2.0,69.0,1,0.0
6613,2.0,75.0,1,3.0
6614,1.0,50.0,1,1.0
6615,2.0,57.0,0,1.0
6616,1.0,45.0,0,0.0
6619,2.0,41.0,1,2.0
6624,1.0,84.0,1,3.0
6624,2.0,62.0,0,0.0
6624,2.0,60.0,0,1.0
6624,1.0,52.0,0,0.0
6626,1.0,53.0,1,0.0
6629,2.0,72.0,1,1.0
6631,1.0,82.0,1,2.0
6632,1.0,48.0,0,3.0
6635,2.0,55.0,0,1.0
6635,2.0,65.0,0,0.0
6637,1.0,57.0,1,3.0
6637,2.0,60.0,0,0.0
6641,2.0,82.0,1,0.0
6645,2.0,47.0,0,1.0
6645,2.0,79.0,0,0.0
6646,1.0,56.0,1,0.0
6647,2.0,59.0,1,1.0
6650,1.0,56.0,0,1.0
6650,1.0,49.0,0,2.0
6651,1.0,85.0,1,2.0
6653,2.0,45.0,0,2.0
6654,1.0,53.0,1,1.0
6656,2.0,45.0,0,1.0
6656,1.0,54.0,0,1.0
6656,2.0,70.0,0,2.0
6656,2.0,80.0,0,0.0
6658,1.0,54.0,1,0.0
6658,1.0,50.0,1,0.0
6658,1.0,46.0,0,1.0
6659,1.0,41.0,0,0.0
6659,2.0,54.0,0,1.0
6660,1.0,81.0,1,0.0
6662,2.0,81.0,1,1.0
6662,1.0,76.0,0,1.0
6662,1.0,23.0,0,1.0
6662,2.0,80.0,0,1.0
6663,2.0,76.0,1,3.0
6663,2.0,46.0,0,2.0
6664,1.0,81.0,1,0.0
6664,2.0,55.0,0,0.0
6665,2.0,47.0,0,3.0
6665,1.0,59.0,0,1.0
6665,1.0,86.0,1,1.0
6666,1.0,46.0,0,0.0
6666,2.0,53.0,0,2.0
6669,1.0,47.0,1,1.0
6669,2.0,44.0,0,1.0
6669,1.0,51.0,0,0.0
6669,2.0,45.0,0,2.0
6669,2.0,14.0,0,0.0
6669,2.0,12.0,0,0.0
6669,2.0,9.0,0,0.0
6672,2.0,55.0,0,1.0
6672,2.0,58.0,0,1.0
6672,2.0,56.0,0,0.0
6674,2.0,44.0,0,2.0
6676,2.0,53.0,0,1.0
6676,2.0,42.0,0,1.0
6677,2.0,56.0,0,0.0
6678,1.0,83.0,1,2.0
6678,2.0,53.0,0,1.0
6678,2.0,57.0,0,0.0
6680,1.0,82.0,1,0.0
6685,1.0,81.0,1,2.0
6686,1.0,83.0,1,0.0
6686,2.0,52.0,0,2.0
6692,2.0,68.0,1,3.0
6693,2.0,78.0,1,1.0
6693,2.0,48.0,0,0.0
6700,2.0,54.0,0,0.0
6704,1.0,59.0,0,0.0
6704,2.0,59.0,0,0.0
6706,2.0,68.0,1,4.0
6706,2.0,46.0,0,1.0
6712,2.0,79.0,1,2.0
6713,2.0,78.0,1,1.0
6714,1.0,82.0,1,2.0
6714,2.0,44.0,0,0.0
6717,2.0,73.0,1,1.0
6719,2.0,47.0,0,0.0
6719,2.0,54.0,0,3.0
6720,1.0,86.0,1,5.0
6721,2.0,67.0,0,2.0
6722,1.0,81.0,1,0.0
6723,2.0,46.0,1,0.0
6724,2.0,73.0,1,4.0
6727,2.0,76.0,1,1.0
6728,2.0,52.0,0,2.0
6728,2.0,62.0,0,0.0
6730,1.0,83.0,1,1.0
6731,2.0,72.0,0,3.0
6731,2.0,71.0,0,3.0
6731,2.0,70.0,0,3.0
6732,2.0,80.0,0,2.0
6733,2.0,79.0,1,1.0
6736,2.0,55.0,0,0.0
6736,1.0,62.0,0,0.0
6736,2.0,63.0,0,2.0
6736,2.0,25.0,0,0.0
6739,1.0,56.0,0,2.0
6740,2.0,50.0,0,4.0
6742,2.0,80.0,0,1.0
6742,2.0,76.0,0,0.0
6742,2.0,62.0,0,1.0
6742,1.0,65.0,0,0.0
6742,2.0,77.0,0,0.0
6745,1.0,67.0,0,0.0
6746,2.0,70.0,1,0.0
6747,1.0,56.0,0,0.0
6747,2.0,53.0,0,1.0
6748,2.0,45.0,0,3.0
6749,2.0,43.0,0,2.0
6750,2.0,79.0,1,1.0
6751,2.0,48.0,1,3.0
6752,1.0,88.0,1,0.0
6752,1.0,61.0,0,0.0
6754,2.0,43.0,0,1.0
6754,2.0,50.0,0,0.0
6755,1.0,53.0,0,2.0
6755,2.0,26.0,0,0.0
6756,1.0,87.0,1,0.0
6757,2.0,52.0,0,0.0
6757,2.0,27.0,0,3.0
6758,2.0,62.0,0,0.0
6763,2.0,54.0,0,1.0
6764,2.0,79.0,1,0.0
6765,1.0,80.0,1,1.0
6769,1.0,81.0,1,0.0
6777,1.0,81.0,1,3.0
6778,2.0,65.0,0,0.0
6778,1.0,61.0,0,1.0
6781,2.0,77.0,1,0.0
6781,1.0,75.0,0,0.0
6782,1.0,79.0,1,3.0
6783,2.0,49.0,1,1.0
6785,2.0,52.0,0,1.0
6789,2.0,43.0,1,1.0
6789,2.0,62.0,0,2.0
6791,2.0,57.0,0,1.0
6791,1.0,55.0,0,0.0
6792,2.0,78.0,1,3.0
6795,2.0,51.0,0,0.0
6795,1.0,82.0,1,0.0
6796,1.0,61.0,0,0.0
6803,2.0,47.0,0,1.0
6803,1.0,58.0,0,2.0
6803,1.0,55.0,0,1.0
6804,2.0,30.0,0,0.0
6804,1.0,57.0,0,2.0
6805,1.0,58.0,0,0.0
6806,1.0,69.0,0,0.0
6810,1.0,83.0,1,4.0
6813,1.0,49.0,0,0.0
6817,2.0,70.0,1,1.0
6817,1.0,47.0,0,0.0
6818,1.0,82.0,1,4.0
6822,2.0,78.0,1,0.0
6823,2.0,80.0,0,1.0
6826,2.0,77.0,1,1.0
6827,2.0,71.0,1,3.0
6827,1.0,46.0,0,0.0
6827,2.0,40.0,0,2.0
6829,2.0,51.0,1,0.0
6830,2.0,74.0,0,1.0
6833,1.0,80.0,1,1.0
6835,2.0,50.0,0,3.0
6838,1.0,40.0,0,2.0
6838,2.0,49.0,0,1.0
6838,1.0,53.0,0,1.0
6838,1.0,54.0,0,0.0
6842,1.0,77.0,1,2.0
6843,2.0,80.0,1,1.0
6844,1.0,75.0,1,0.0
6844,1.0,50.0,0,2.0
6847,2.0,75.0,1,0.0
6851,2.0,41.0,0,1.0
6854,2.0,53.0,0,1.0
6856,1.0,82.0,1,1.0
6857,2.0,77.0,1,3.0
6858,1.0,73.0,0,0.0
6860,2.0,84.0,0,0.0
6861,2.0,76.0,1,0.0
6863,2.0,66.0,0,0.0
6864,2.0,58.0,0,2.0
6865,2.0,81.0,1,0.0
6867,1.0,81.0,1,0.0
6868,2.0,83.0,1,0.0
6869,1.0,80.0,1,6.0
6870,2.0,51.0,0,2.0
6870,2.0,55.0,0,0.0
6870,1.0,62.0,0,0.0
6871,1.0,77.0,0,2.0
6872,1.0,61.0,0,0.0
6873,1.0,16.0,0,1.0
6873,1.0,52.0,0,1.0
6873,2.0,48.0,0,2.0
6873,2.0,47.0,0,4.0
6875,2.0,74.0,1,1.0
6876,1.0,80.0,1,0.0
6881,2.0,46.0,0,1.0
6883,2.0,77.0,1,2.0
6885,1.0,72.0,0,1.0
6885,1.0,59.0,0,0.0
6885,2.0,55.0,0,0.0
6885,2.0,52.0,0,0.0
6885,1.0,51.0,0,0.0
6885,1.0,50.0,0,0.0
6885,2.0,49.0,0,0.0
6885,2.0,47.0,0,0.0
6886,2.0,59.0,0,2.0
6886,1.0,47.0,0,1.0
6886,2.0,58.0,0,0.0
6886,1.0,44.0,0,0.0
6895,1.0,59.0,0,0.0
6901,1.0,50.0,0,0.0
6901,1.0,19.0,0,0.0
6905,2.0,53.0,0,2.0
6906,2.0,61.0,0,0.0
6907,2.0,74.0,1,2.0
6909,2.0,55.0,0,1.0
6909,1.0,57.0,0,1.0
6910,1.0,88.0,1,0.0
6911,1.0,56.0,1,1.0
6913,1.0,58.0,0,0.0
6915,1.0,78.0,1,1.0
6916,1.0,58.0,1,1.0
6916,2.0,56.0,0,1.0
6916,2.0,88.0,0,0.0
6923,2.0,77.0,0,0.0
6924,1.0,47.0,0,1.0
6924,2.0,77.0,1,3.0
6925,2.0,55.0,0,1.0
6926,1.0,89.0,1,1.0
6927,2.0,54.0,0,1.0
6927,2.0,42.0,0,2.0
6928,2.0,84.0,0,0.0
6930,2.0,77.0,1,1.0
6932,1.0,83.0,1,1.0
6933,1.0,80.0,1,4.0
6934,2.0,79.0,1,2.0
6939,2.0,69.0,1,2.0
6941,2.0,64.0,0,1.0
6941,2.0,40.0,0,1.0
6942,1.0,83.0,1,0.0
6945,2.0,60.0,0,0.0
6946,2.0,64.0,0,1.0
6946,2.0,58.0,0,2.0
6947,2.0,54.0,0,2.0
6947,2.0,49.0,0,1.0
6948,2.0,51.0,0,0.0
6948,1.0,47.0,0,0.0
6950,1.0,79.0,1,0.0
6951,2.0,50.0,0,1.0
6951,2.0,19.0,0,0.0
6951,1.0,22.0,0,0.0
6951,1.0,54.0,0,0.0
6951,1.0,22.0,0,0.0
6952,2.0,55.0,0,2.0
6952,2.0,52.0,0,2.0
6953,2.0,57.0,0,0.0
6953,1.0,59.0,0,0.0
6953,2.0,30.0,0,0.0
6953,2.0,33.0,0,0.0
6953,2.0,25.0,0,0.0
6955,1.0,83.0,1,0.0
6955,1.0,44.0,1,2.0
6956,2.0,51.0,0,1.0
6956,2.0,57.0,0,1.0
6956,1.0,49.0,0,0.0
6957,1.0,59.0,0,0.0
6958,2.0,69.0,0,0.0
6959,2.0,62.0,0,0.0
6962,2.0,84.0,0,0.0
6969,1.0,53.0,0,1.0
6969,1.0,55.0,0,0.0
6969,1.0,51.0,0,1.0
6969,1.0,49.0,0,0.0
6971,1.0,59.0,0,1.0
6971,1.0,56.0,0,1.0
6971,1.0,52.0,0,1.0
6972,1.0,82.0,1,0.0
6974,2.0,56.0,1,1.0
6974,2.0,59.0,0,2.0
6975,1.0,39.0,0,0.0
6976,2.0,50.0,0,2.0
6976,1.0,62.0,0,1.0
6977,2.0,59.0,0,0.0
6977,2.0,58.0,0,0.0
6978,2.0,76.0,1,0.0
6979,2.0,60.0,0,2.0
6981,2.0,51.0,1,5.0
6983,2.0,78.0,1,1.0
6986,2.0,81.0,1,0.0
6987,2.0,80.0,1,0.0
6990,2.0,54.0,1,1.0
6991,2.0,81.0,1,0.0
6992,2.0,71.0,1,0.0
6994,1.0,54.0,0,0.0
6994,2.0,52.0,0,0.0
6994,2.0,49.0,0,0.0
6994,1.0,18.0,0,1.0
6994,1.0,18.0,0,1.0
6994,1.0,81.0,0,0.0
6995,1.0,84.0,1,1.0
6996,,,0,2.0
6997,1.0,80.0,1,1.0
6997,2.0,56.0,0,0.0
6997,1.0,50.0,0,0.0
6999,2.0,45.0,0,0.0
7001,2.0,22.0,1,2.0
7003,1.0,83.0,1,0.0
7003,2.0,58.0,0,1.0
7003,2.0,48.0,0,0.0
7003,2.0,76.0,0,1.0
7003,1.0,59.0,0,1.0
7007,1.0,60.0,0,1.0
7008,1.0,80.0,1,1.0
7008,1.0,53.0,0,0.0
7009,2.0,82.0,1,1.0
7010,2.0,79.0,1,0.0
7012,1.0,82.0,1,0.0
7015,1.0,53.0,0,0.0
7016,2.0,53.0,0,0.0
7022,1.0,59.0,0,1.0
7023,1.0,93.0,0,0.0
7023,2.0,67.0,0,0.0
7026,1.0,78.0,1,1.0
7028,2.0,67.0,0,0.0
7029,2.0,77.0,1,2.0
7031,2.0,55.0,0,2.0
7031,,,0,0.0
7034,2.0,80.0,1,1.0
7041,1.0,83.0,1,0.0
7042,2.0,50.0,0,2.0
7043,1.0,56.0,0,0.0
7044,2.0,57.0,0,1.0
7046,1.0,57.0,1,3.0
7049,2.0,63.0,1,1.0
7051,2.0,59.0,0,0.0
7051,1.0,56.0,0,0.0
7051,2.0,54.0,0,1.0
7051,2.0,57.0,0,2.0
7052,1.0,55.0,0,1.0
7052,2.0,70.0,0,1.0
7053,2.0,64.0,0,2.0
7053,2.0,42.0,0,0.0
7055,2.0,80.0,1,3.0
7055,2.0,50.0,0,0.0
7055,2.0,22.0,0,0.0
7057,1.0,60.0,0,0.0
7057,2.0,62.0,0,1.0
7058,2.0,74.0,1,0.0
7059,1.0,81.0,1,0.0
7061,1.0,52.0,0,0.0
7064,1.0,52.0,0,1.0
7065,2.0,82.0,1,3.0
7066,1.0,53.0,0,0.0
7067,1.0,45.0,0,0.0
7067,2.0,89.0,0,1.0
7068,1.0,80.0,1,2.0
7070,1.0,42.0,1,2.0
7078,1.0,84.0,1,0.0
7080,2.0,54.0,0,1.0
7081,2.0,73.0,1,0.0
7083,2.0,53.0,0,2.0
7085,2.0,47.0,0,1.0
7086,2.0,82.0,1,4.0
7087,1.0,82.0,1,2.0
7087,1.0,45.0,1,0.0
7087,2.0,57.0,0,0.0
7091,2.0,52.0,0,0.0
7092,2.0,51.0,1,3.0
7096,1.0,54.0,0,2.0
7101,2.0,53.0,1,0.0
7103,2.0,88.0,1,3.0
7103,2.0,50.0,0,1.0
7105,2.0,43.0,0,2.0
7105,2.0,42.0,0,1.0
7105,1.0,16.0,0,2.0
7106,2.0,58.0,0,0.0
7107,2.0,73.0,1,0.0
7110,2.0,49.0,0,1.0
7112,2.0,78.0,1,5.0
7113,1.0,79.0,1,0.0
7117,2.0,58.0,0,1.0
7117,2.0,53.0,0,1.0
7119,2.0,53.0,0,1.0
7120,2.0,62.0,0,2.0
7123,2.0,63.0,0,1.0
7127,1.0,79.0,1,3.0
7127,2.0,52.0,0,0.0
7127,2.0,63.0,0,0.0
7127,2.0,80.0,0,0.0
7129,2.0,63.0,1,3.0
7130,1.0,76.0,1,2.0
7131,2.0,57.0,0,1.0
7131,2.0,52.0,0,0.0
7132,1.0,82.0,1,3.0
7132,1.0,56.0,0,0.0
7132,2.0,55.0,0,0.0
7132,2.0,54.0,0,1.0
7140,1.0,48.0,1,1.0
7143,1.0,87.0,1,1.0
7145,1.0,82.0,1,0.0
7146,2.0,55.0,0,1.0
7149,2.0,72.0,1,2.0
7149,2.0,32.0,0,2.0
7152,2.0,67.0,1,0.0
7155,1.0,60.0,0,0.0
7157,2.0,50.0,0,0.0
7160,1.0,51.0,0,0.0
7160,1.0,55.0,0,0.0
7160,2.0,59.0,0,1.0
7161,1.0,55.0,1,2.0
7161,2.0,61.0,0,2.0
7162,2.0,55.0,0,0.0
7163,1.0,52.0,1,1.0
7163,2.0,35.0,1,1.0
7164,2.0,75.0,1,0.0
7165,2.0,78.0,1,8.0
7166,2.0,56.0,0,2.0
7166,1.0,27.0,1,0.0
7167,1.0,82.0,1,1.0
7168,2.0,76.0,1,1.0
7169,1.0,60.0,0,0.0
7169,1.0,58.0,0,0.0
7171,1.0,83.0,1,1.0
7173,1.0,52.0,1,1.0
7174,1.0,86.0,1,1.0
7174,1.0,51.0,0,1.0
7175,2.0,54.0,0,0.0
7178,2.0,76.0,0,0.0
7178,1.0,57.0,0,1.0
7179,1.0,59.0,0,0.0
7180,1.0,53.0,0,3.0
7181,2.0,68.0,0,1.0
7181,2.0,49.0,0,0.0
7181,1.0,47.0,0,0.0
7181,2.0,70.0,0,0.0
7182,1.0,84.0,1,0.0
7187,1.0,82.0,0,2.0
7190,1.0,83.0,1,0.0
7190,2.0,46.0,1,2.0
7190,2.0,52.0,0,2.0
7191,2.0,52.0,0,1.0
7191,2.0,78.0,1,0.0
7191,1.0,55.0,0,0.0
7191,2.0,53.0,0,0.0
7192,2.0,53.0,0,2.0
7193,1.0,25.0,1,1.0
7194,1.0,79.0,1,1.0
7194,2.0,52.0,0,0.0
7195,1.0,82.0,1,2.0
7196,1.0,64.0,0,3.0
7196,1.0,57.0,0,1.0
7196,2.0,48.0,0,0.0
7197,1.0,53.0,0,0.0
7198,1.0,81.0,1,1.0
7199,2.0,57.0,0,2.0
7200,1.0,51.0,0,1.0
7200,1.0,49.0,0,1.0
7202,2.0,55.0,0,1.0
7203,1.0,83.0,1,1.0
7204,2.0,80.0,1,1.0
7205,2.0,79.0,1,2.0
7208,2.0,56.0,1,0.0
7210,2.0,53.0,0,0.0
7211,2.0,58.0,0,3.0
7212,2.0,82.0,1,1.0
7213,2.0,38.0,0,0.0
7214,1.0,55.0,0,2.0
7214,2.0,60.0,0,3.0
7214,2.0,23.0,0,2.0
7214,2.0,82.0,0,0.0
7219,2.0,60.0,0,2.0
7221,1.0,50.0,0,0.0
7221,1.0,55.0,1,0.0
7222,1.0,82.0,1,1.0
7225,2.0,70.0,0,0.0
7226,2.0,57.0,0,2.0
7227,2.0,82.0,1,1.0
7228,2.0,78.0,1,2.0
7229,1.0,58.0,0,4.0
7229,1.0,84.0,1,1.0
7231,1.0,57.0,0,2.0
7231,2.0,81.0,1,2.0
7233,1.0,42.0,1,0.0
7233,1.0,47.0,0,1.0
7233,1.0,44.0,0,1.0
7233,1.0,41.0,0,1.0
7238,1.0,82.0,1,1.0
7239,2.0,79.0,1,0.0
7242,2.0,82.0,1,5.0
7244,1.0,46.0,0,1.0
7244,1.0,20.0,0,0.0
7244,1.0,56.0,0,0.0
7244,2.0,49.0,0,2.0
7245,1.0,50.0,0,0.0
7247,2.0,78.0,1,2.0
7251,2.0,60.0,0,2.0
7251,1.0,65.0,0,1.0
7252,2.0,53.0,0,0.0
7253,1.0,80.0,1,1.0
7253,2.0,61.0,0,0.0
7256,1.0,57.0,0,3.0
7258,1.0,55.0,0,2.0
7259,2.0,75.0,0,1.0
7262,1.0,79.0,1,3.0
7262,1.0,58.0,0,0.0
7263,1.0,53.0,0,1.0
7264,1.0,82.0,1,0.0
7264,2.0,53.0,1,0.0
7265,1.0,81.0,1,0.0
7266,1.0,53.0,1,2.0
7266,2.0,56.0,1,0.0
7267,2.0,57.0,0,1.0
7268,2.0,63.0,0,1.0
7269,2.0,52.0,0,2.0
7270,2.0,75.0,1,1.0
7274,1.0,57.0,0,1.0
7274,2.0,55.0,0,3.0
7274,2.0,50.0,0,2.0
7275,2.0,63.0,0,0.0
7276,2.0,82.0,1,0.0
7276,2.0,57.0,0,0.0
7276,2.0,51.0,0,0.0
7277,2.0,74.0,1,0.0
7278,2.0,53.0,0,0.0
7278,2.0,54.0,0,4.0
7278,2.0,43.0,0,1.0
7279,2.0,64.0,0,0.0
7280,1.0,47.0,0,0.0
7282,1.0,62.0,0,1.0
7284,2.0,46.0,0,1.0
7284,2.0,49.0,0,2.0
7284,2.0,55.0,0,0.0
7284,1.0,53.0,0,0.0
7284,2.0,45.0,0,0.0
7285,1.0,57.0,0,2.0
7286,1.0,71.0,0,0.0
7286,2.0,66.0,0,0.0
7287,1.0,79.0,1,4.0
7288,2.0,36.0,1,1.0
7288,2.0,49.0,0,1.0
7291,1.0,79.0,1,2.0
7291,2.0,52.0,0,1.0
7297,2.0,42.0,0,0.0
7297,2.0,52.0,1,1.0
7298,2.0,56.0,0,0.0
7300,2.0,49.0,0,1.0
7300,1.0,63.0,0,0.0
7300,1.0,64.0,0,0.0
7300,1.0,60.0,0,0.0
7300,1.0,55.0,0,0.0
7300,1.0,48.0,0,0.0
7303,1.0,42.0,0,0.0
7304,1.0,55.0,1,0.0
7304,2.0,51.0,0,4.0
7305,2.0,81.0,1,0.0
7306,1.0,61.0,0,0.0
7306,2.0,53.0,0,2.0
7306,1.0,43.0,0,1.0
7308,2.0,65.0,0,2.0
7312,1.0,86.0,1,1.0
7313,1.0,90.0,1,0.0
7313,1.0,61.0,0,0.0
7314,1.0,80.0,1,1.0
7316,2.0,69.0,0,0.0
7317,2.0,80.0,1,0.0
